Log file open, 02/08/23 22:10:19
[2023.02.08-21.10.20:512][  0]LogInit: Using OS detected language (en-US).
[2023.02.08-21.10.20:512][  0]LogInit: Using OS detected locale (en-NL).
[2023.02.08-21.10.20:515][  0]LogTextLocalizationManager: No specific localization for 'en-US' exists, so 'en' will be used for the language.
[2023.02.08-21.10.20:677][  0]LogInit: Setting process to per monitor DPI aware
[2023.02.08-21.10.20:687][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.02.08-21.10.20:687][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2023.02.08-21.10.20:687][  0]LogWindowsTextInputMethodSystem:   - English (United Kingdom) - (Keyboard).
[2023.02.08-21.10.20:687][  0]LogWindowsTextInputMethodSystem:   - Turkish (Turkey) - (Keyboard).
[2023.02.08-21.10.20:687][  0]LogWindowsTextInputMethodSystem:   - English (Netherlands) - Touch Input Correction (TSF IME).
[2023.02.08-21.10.20:687][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.02.08-21.10.20:701][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.02.08-21.10.20:701][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.02.08-21.10.20:803][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.02.08-21.10.20:804][  0]LogWindows: Attached monitors:
[2023.02.08-21.10.20:804][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1040), device: '\\.\DISPLAY1' [PRIMARY]
[2023.02.08-21.10.20:804][  0]LogWindows:     resolution: 1920x1080, work area: (1920, 0) -> (3840, 1030), device: '\\.\DISPLAY4'
[2023.02.08-21.10.20:804][  0]LogWindows: Found 2 attached monitors.
[2023.02.08-21.10.20:804][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.02.08-21.10.20:804][  0]LogRHI: RHI Adapter Info:
[2023.02.08-21.10.20:804][  0]LogRHI:             Name: NVIDIA GeForce RTX 3060 Laptop GPU
[2023.02.08-21.10.20:804][  0]LogRHI:   Driver Version: 527.56 (internal:31.0.15.2756, unified:527.56)
[2023.02.08-21.10.20:804][  0]LogRHI:      Driver Date: 12-5-2022
[2023.02.08-21.10.20:804][  0]LogD3D12RHI:     GPU DeviceId: 0x2520 (for the marketing name, search the web for "GPU Device Id")
[2023.02.08-21.10.20:804][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.02.08-21.10.20:807][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.02.08-21.10.20:807][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: Bindless resources are supported
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.02.08-21.10.20:888][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.02.08-21.10.20:935][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.02.08-21.10.20:936][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.02.08-21.10.20:936][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.02.08-21.10.20:961][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.02.08-21.10.20:961][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.02.08-21.10.20:962][  0]LogRHI: Texture pool is 3301 MB (70% of 4716 MB)
[2023.02.08-21.10.20:962][  0]LogD3D12RHI: Async texture creation enabled
[2023.02.08-21.10.20:962][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.02.08-21.10.20:983][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="M:/Github/Repos/wifiHush/Prototype/Prototype.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="M:/Github/Repos/wifiHush/Prototype/Intermediate/TurnkeyReport_0.log" -log="M:/Github/Repos/wifiHush/Prototype/Intermediate/TurnkeyLog_0.log" -project="M:/Github/Repos/wifiHush/Prototype/Prototype.uproject"  -platform=all'
[2023.02.08-21.10.20:983][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="M:/Github/Repos/wifiHush/Prototype/Prototype.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="M:/Github/Repos/wifiHush/Prototype/Intermediate/TurnkeyReport_0.log" -log="M:/Github/Repos/wifiHush/Prototype/Intermediate/TurnkeyLog_0.log" -project="M:/Github/Repos/wifiHush/Prototype/Prototype.uproject"  -platform=all" ]
[2023.02.08-21.10.21:006][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.02.08-21.10.21:006][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.02.08-21.10.21:006][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.02.08-21.10.21:006][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.02.08-21.10.21:006][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.02.08-21.10.21:006][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.02.08-21.10.21:006][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.02.08-21.10.21:007][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.02.08-21.10.21:007][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.02.08-21.10.21:007][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.02.08-21.10.21:008][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.02.08-21.10.21:014][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.02.08-21.10.21:014][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.02.08-21.10.21:014][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.02.08-21.10.21:014][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.02.08-21.10.21:014][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.02.08-21.10.21:014][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.02.08-21.10.21:014][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.02.08-21.10.21:014][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.02.08-21.10.21:014][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.02.08-21.10.21:014][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.02.08-21.10.21:035][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.02.08-21.10.21:035][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.02.08-21.10.21:038][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.02.08-21.10.21:038][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.02.08-21.10.21:041][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.02.08-21.10.21:041][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.02.08-21.10.21:041][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.02.08-21.10.21:041][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.02.08-21.10.21:043][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.02.08-21.10.21:043][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.02.08-21.10.21:043][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.02.08-21.10.21:045][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.02.08-21.10.21:045][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.02.08-21.10.21:050][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.02.08-21.10.21:050][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.02.08-21.10.21:050][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.02.08-21.10.21:050][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.02.08-21.10.21:050][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.02.08-21.10.21:050][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.02.08-21.10.21:053][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.02.08-21.10.21:053][  0]LogTargetPlatformManager:   ADPCM
[2023.02.08-21.10.21:053][  0]LogTargetPlatformManager:   PCM
[2023.02.08-21.10.21:055][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.02.08-21.10.21:055][  0]LogTargetPlatformManager:   BINKA
[2023.02.08-21.10.21:059][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.02.08-21.10.21:059][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.02.08-21.10.21:059][  0]LogTargetPlatformManager:   OGG
[2023.02.08-21.10.21:062][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.02.08-21.10.21:062][  0]LogTargetPlatformManager:   OPUS
[2023.02.08-21.10.21:129][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager:   SF_METAL
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.02.08-21.10.21:133][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.02.08-21.10.21:134][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.02.08-21.10.21:134][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.02.08-21.10.21:138][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.02.08-21.10.21:138][  0]LogTargetPlatformManager:   VVM_1_0
[2023.02.08-21.10.21:138][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.02.08-21.10.21:138][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.02.08-21.10.21:138][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.02.08-21.10.21:138][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.02.08-21.10.21:138][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.02.08-21.10.21:138][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.02.08-21.10.21:141][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file M:/Github/Repos/wifiHush/Prototype/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.02.08-21.10.21:141][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.02.08-21.10.21:141][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file M:/Github/Repos/wifiHush/Prototype/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.08-21.10.21:141][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.02.08-21.10.21:161][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.02.08-21.10.21:161][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.08-21.10.21:161][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.02.08-21.10.21:169][  0]LogDerivedDataCache: Speed tests for C:/Users/Administrator/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.02.08-21.10.21:169][  0]LogDerivedDataCache: Display: Performance to C:/Users/Administrator/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=333.80MBs, RandomWriteSpeed=188.03MBs. Assigned SpeedClass 'Local'
[2023.02.08-21.10.21:170][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Administrator/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.02.08-21.10.21:170][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.02.08-21.10.21:170][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.02.08-21.10.21:171][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.02.08-21.10.21:171][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.02.08-21.10.21:171][  0]LogShaderCompilers: Guid format shader working directory is 19 characters bigger than the processId version (M:/Github/Repos/wifiHush/Prototype/Intermediate/Shaders/WorkingDirectory/19288/).
[2023.02.08-21.10.21:171][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Administrator/AppData/Local/Temp/UnrealShaderWorkingDir/EB6E2E554BA7DE043FAB3D80FB332AFC/'.
[2023.02.08-21.10.21:171][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.02.08-21.10.21:171][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.02.08-21.10.21:785][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.02.08-21.10.22:118][  0]LogShaderCompilers: Display: Compiling shader autogen file: M:/Github/Repos/wifiHush/Prototype/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.08-21.10.22:118][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: ---
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: ---
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.02.08-21.10.22:589][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.02.08-21.10.22:690][  0]LogSlate: Using FreeType 2.10.0
[2023.02.08-21.10.22:691][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.02.08-21.10.22:731][  0]LogAssetRegistry: FAssetRegistry took 0.0141 seconds to start up
[2023.02.08-21.10.22:737][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.02.08-21.10.22:920][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.02.08-21.10.23:426][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: Available device profiles:
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F2600][0000052B2766C000 52] GlobalDefaults, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F5200][0000052B283D2800 52] Windows, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F5400][0000052B283D5000 52] WindowsEditor, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F4A00][0000052B277D7800 52] WindowsServer, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F3800][0000052B2A520000 52] WindowsClient, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F4C00][0000052B283D0000 52] IOS, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F5000][0000052B27642800 52] iPadAir2, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F4600][0000052B317E2800 52] IPadPro, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F3400][0000052B317E0000 52] iPadAir3, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F4400][0000052B317E7800 52] iPadAir4, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F3E00][0000052B317EA000 52] iPadAir5, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F3600][0000052B317EC800 52] iPadMini4, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F4E00][0000052B1F570000 52] iPadMini5, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F2200][0000052B317F0000 52] iPadMini6, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F7E00][0000052B317FA000 52] iPhone6S, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F7A00][0000052B317F7800 52] iPhone7, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F7800][0000052B317F5000 52] iPodTouch7, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F5600][0000052B317FC800 52] iPhone6SPlus, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F6200][0000052B317E5000 52] iPhone7Plus, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F5E00][0000052B319A0000 52] iPhoneSE, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F7200][0000052B319A5000 52] iPhone8, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F3000][0000052B319A7800 52] iPhone8Plus, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F5C00][0000052B319AA000 52] iPhoneX, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F3A00][0000052B319AC800 52] iPhoneXS, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F7000][0000052B317F2800 52] iPhoneXSMax, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F4800][0000052B319B0000 52] iPhoneXR, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F6800][0000052B319B5000 52] iPhone11, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F6C00][0000052B319B7800 52] iPhone11Pro, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F7C00][0000052B319BA000 52] iPhone11ProMax, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F6400][0000052B319BC800 52] iPhoneSE2, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F7600][0000052B319A2800 52] iPhone12Mini, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F3C00][0000052B319C0000 52] iPhone12, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F8000][0000052B319C5000 52] iPhone12Pro, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F6A00][0000052B319C7800 52] iPhone12ProMax, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F6600][0000052B319CA000 52] iPhone13Mini, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F4200][0000052B319CC800 52] iPhone13, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F8800][0000052B319B2800 52] iPhone13Pro, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F5A00][0000052B319D0000 52] iPhone13ProMax, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F8A00][0000052B319D5000 52] iPhoneSE3, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F8E00][0000052B319D7800 52] iPhone14, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F9000][0000052B319DA000 52] iPhone14Plus, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F8200][0000052B319DC800 52] iPhone14Pro, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F8400][0000052B319C2800 52] iPhone14ProMax, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F6000][0000052B319E0000 52] iPadPro105, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F9800][0000052B319E5000 52] iPadPro129, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F5800][0000052B319E7800 52] iPadPro97, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F9A00][0000052B319EA000 52] iPadPro2_129, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F9E00][0000052B319EC800 52] iPad5, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314FA000][0000052B319D2800 52] iPad6, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F9200][0000052B31A20000 52] iPad7, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F9400][0000052B31A25000 52] iPad8, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F6E00][0000052B31A27800 52] iPad9, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314FA800][0000052B31A2A000 52] iPad10, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F7400][0000052B31A2C800 52] iPadPro11, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314FAA00][0000052B319E2800 52] iPadPro2_11, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314FAE00][0000052B31A30000 52] iPadPro3_11, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314FB000][0000052B31A35000 52] iPadPro4_11, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314FA200][0000052B31A37800 52] iPadPro3_129, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314FA400][0000052B31A3A000 52] iPadPro4_129, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F8600][0000052B31A3C800 52] iPadPro5_129, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314FB800][0000052B31A22800 52] iPadPro6_129, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314F8C00][0000052B31A40000 52] AppleTV, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314FBA00][0000052B31A45000 52] AppleTV4K, 
[2023.02.08-21.10.23:426][  0]LogDeviceProfileManager: 	[0000052B314FBE00][0000052B31A47800 52] AppleTV2_4K, 
