Log file open, 02/07/23 14:43:21
[2023.02.07-13.43.25:277][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2023.02.07-13.43.25:277][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2023.02.07-13.43.25:277][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2023.02.07-13.43.25:277][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2023.02.07-13.43.25:277][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2023.02.07-13.43.25:368][  0]LogNetVersion: Prototype 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 2711005157)
[2023.02.07-13.43.25:642][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.02.07-13.43.25:642][  0]LogUObjectAllocator: 5786168 out of 0 bytes used by permanent object pool.
[2023.02.07-13.43.25:642][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.02.07-13.43.25:662][  0]LogSlate: Border
[2023.02.07-13.43.25:662][  0]LogSlate: BreadcrumbButton
[2023.02.07-13.43.25:662][  0]LogSlate: Brushes.Title
[2023.02.07-13.43.25:662][  0]LogSlate: Default
[2023.02.07-13.43.25:662][  0]LogSlate: Icons.Save
[2023.02.07-13.43.25:662][  0]LogSlate: Icons.Toolbar.Settings
[2023.02.07-13.43.25:662][  0]LogSlate: ListView
[2023.02.07-13.43.25:662][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.02.07-13.43.25:662][  0]LogSlate: SoftwareCursor_Grab
[2023.02.07-13.43.25:662][  0]LogSlate: TableView.DarkRow
[2023.02.07-13.43.25:662][  0]LogSlate: TableView.Row
[2023.02.07-13.43.25:662][  0]LogSlate: TreeView
[2023.02.07-13.43.25:858][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.02.07-13.43.26:032][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.02.07-13.43.26:054][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.02.07-13.43.26:109][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 2CA4CFF240D2104B7208FFA86F743A07 | Instance: 56F4B3F4473870B87ED334A564C3E5CA (DESKTOP-UFN3HUO-10748).
[2023.02.07-13.43.26:163][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.02.07-13.43.26:167][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.02.07-13.43.26:170][  0]LogUdpMessaging: Display: Added local interface '145.101.164.183' to multicast group '230.0.0.1:6666'
[2023.02.07-13.43.26:387][  0]LogPython: Using Python 3.9.7
[2023.02.07-13.43.27:514][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.02.07-13.43.27:530][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.07-13.43.27:531][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.07-13.43.27:769][  0]SourceControl: Source control is disabled
[2023.02.07-13.43.27:773][  0]SourceControl: Source control is disabled
[2023.02.07-13.43.27:778][  0]SourceControl: Source control is disabled
[2023.02.07-13.43.27:782][  0]LogUProjectInfo: Found projects:
[2023.02.07-13.43.27:873][  0]LogOpenImageDenoise: OIDN starting up
[2023.02.07-13.43.28:053][  0]LogCollectionManager: Loaded 0 collections in 0.001893 seconds
[2023.02.07-13.43.28:055][  0]LogFileCache: Scanning file cache for directory 'M:/Github/Repos/wifiHush/Prototype/Saved/Collections/' took 0.00s
[2023.02.07-13.43.28:056][  0]LogFileCache: Scanning file cache for directory 'M:/Github/Repos/wifiHush/Prototype/Content/Developers/Administrator/Collections/' took 0.00s
[2023.02.07-13.43.28:057][  0]LogFileCache: Scanning file cache for directory 'M:/Github/Repos/wifiHush/Prototype/Content/Collections/' took 0.00s
[2023.02.07-13.43.28:503][  0]LogEngine: Initializing Engine...
[2023.02.07-13.43.28:512][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.02.07-13.43.28:513][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2023.02.07-13.43.28:515][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 659A670D7B11155B33FE0FA74538AE00DC88D168), compiling. Is special engine material.
[2023.02.07-13.43.28:518][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 4ABC2C9B617E4C5A1CA054C0D5DCCB7323F80FAD), compiling. Is special engine material.
[2023.02.07-13.43.28:522][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 20B27FE1E4D6668032DE64CE896209668496D669), compiling. Is special engine material.
[2023.02.07-13.43.28:525][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 12689C2CC98FF07D2F2171D168A44FFE5FCD93F7), compiling. Is special engine material.
[2023.02.07-13.43.28:528][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: CA9635B74B6E5CE85B8A89CDC051075CCABCA393), compiling. Is special engine material.
[2023.02.07-13.43.28:532][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: EDE48AA4156A5667C76AFB7EAA77569B323E8CBE), compiling. Is special engine material.
[2023.02.07-13.43.28:647][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.02.07-13.43.28:674][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.07-13.43.28:714][  0]LogAIModule: Creating AISystem for world Untitled
[2023.02.07-13.43.28:715][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.02.07-13.43.28:715][  0]LogInit: Texture streaming: Enabled
[2023.02.07-13.43.28:749][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.02.07-13.43.28:762][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.02.07-13.43.28:779][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.02.07-13.43.28:779][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.02.07-13.43.28:781][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.02.07-13.43.28:782][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.02.07-13.43.28:782][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.02.07-13.43.28:782][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.02.07-13.43.28:782][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.02.07-13.43.28:783][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.02.07-13.43.28:783][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.02.07-13.43.28:783][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.07-13.43.28:783][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.07-13.43.28:783][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.07-13.43.28:783][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.07-13.43.28:783][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.07-13.43.28:783][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.07-13.43.28:783][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.07-13.43.28:783][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.07-13.43.28:783][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.07-13.43.28:783][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.07-13.43.28:783][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.07-13.43.28:790][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.07-13.43.29:629][  0]LogAudioMixer: Display: Using Audio Hardware Device Speakers (Realtek(R) Audio)
[2023.02.07-13.43.29:630][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.07-13.43.29:632][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.07-13.43.29:632][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.07-13.43.29:632][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.02.07-13.43.29:632][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=1
[2023.02.07-13.43.29:634][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.07-13.43.29:634][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.02.07-13.43.29:634][  0]LogInit: FAudioDevice initialized.
[2023.02.07-13.43.29:634][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.02.07-13.43.29:648][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.02.07-13.43.29:653][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.02.07-13.43.29:653][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.02.07-13.43.29:654][  0]LogLiveCoding: Display: First instance in process group "UE_Prototype_0x5ded9911", spawning console
[2023.02.07-13.43.29:659][  0]LogLiveCoding: Display: Waiting for server
[2023.02.07-13.43.30:374][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.02.07-13.43.30:448][  0]LogInit: Transaction tracking system initialized
[2023.02.07-13.43.30:494][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded M:/Github/Repos/wifiHush/Prototype/Saved/SourceControl/UncontrolledChangelists.json
[2023.02.07-13.43.30:494][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.02.07-13.43.30:503][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.008666 seconds (Found 115 uncontrolled assets)
[2023.02.07-13.43.30:538][  0]BlueprintLog: New page: Editor Load
[2023.02.07-13.43.30:687][  0]LocalizationService: Localization service is disabled
[2023.02.07-13.43.30:748][  0]TimingProfiler: Initialize
[2023.02.07-13.43.30:748][  0]TimingProfiler: OnSessionChanged
[2023.02.07-13.43.30:748][  0]LoadingProfiler: Initialize
[2023.02.07-13.43.30:748][  0]LoadingProfiler: OnSessionChanged
[2023.02.07-13.43.30:748][  0]NetworkingProfiler: Initialize
[2023.02.07-13.43.30:748][  0]NetworkingProfiler: OnSessionChanged
[2023.02.07-13.43.30:749][  0]MemoryProfiler: Initialize
[2023.02.07-13.43.30:749][  0]MemoryProfiler: OnSessionChanged
[2023.02.07-13.43.31:092][  0]LogFileCache: Scanning file cache for directory 'M:/Github/Repos/wifiHush/Prototype/Content/' took 0.00s
[2023.02.07-13.43.31:240][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.02.07-13.43.31:360][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.02.07-13.43.31:597][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.02.07-13.43.31:600][  0]SourceControl: Source control is disabled
[2023.02.07-13.43.31:600][  0]LogUnrealEdMisc: Loading editor; pre map load, took 10.386
[2023.02.07-13.43.31:600][  0]Cmd: MAP LOAD FILE="../../../Engine/Content/Maps/Templates/OpenWorld.umap" TEMPLATE=1 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.07-13.43.31:601][  0]LightingResults: New page: Lighting Build
[2023.02.07-13.43.31:607][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.02.07-13.43.31:607][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.07-13.43.31:608][  0]MapCheck: New page: Map Check
[2023.02.07-13.43.31:608][  0]LightingResults: New page: Lighting Build
[2023.02.07-13.43.31:616][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.07-13.43.31:619][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2023.02.07-13.43.31:624][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled_1'.
[2023.02.07-13.43.31:625][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.07-13.43.31:625][  0]LogAIModule: Creating AISystem for world Untitled_1
[2023.02.07-13.43.31:625][  0]LogWorldPartition: ULevel::OnLevelLoaded(Untitled_1)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.07-13.43.31:625][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.07-13.43.31:625][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=Untitled_1, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.07-13.43.32:137][  0]LogContentBundle: [Container: Untitled_1] Creating new contrainer.
[2023.02.07-13.43.32:137][  0]LogWorldPartition: Display: WorldPartition initialize took 511 ms
[2023.02.07-13.43.32:615][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.07-13.43.32:856][  0]LogUObjectHash: Compacting FUObjectHashTables data took   1.24ms
[2023.02.07-13.43.32:858][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.07-13.43.32:875][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 16,227ms to complete.
[2023.02.07-13.43.32:875][  0]LogFileHelpers: Loading map 'OpenWorld' took 1.275
[2023.02.07-13.43.32:889][  0]LogUnrealEdMisc: Total Editor Startup Time, took 11.675
[2023.02.07-13.43.32:889][  0]LogShaderCompilers: Display: ================================================
[2023.02.07-13.43.32:889][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.07-13.43.32:889][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2023.02.07-13.43.32:889][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.02.07-13.43.32:889][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.00%
[2023.02.07-13.43.32:889][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.07-13.43.32:889][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.02.07-13.43.32:889][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.02.07-13.43.32:889][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.02.07-13.43.32:889][  0]LogShaderCompilers: Display: ================================================
[2023.02.07-13.43.32:979][  0]LogSlate: The tab "VerticalModeToolbar" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.07-13.43.32:979][  0]LogSlate: The tab "VerticalModeToolbar" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.07-13.43.32:979][  0]LogSlate: The tab "VerticalModeToolbar" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.07-13.43.32:979][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.07-13.43.32:979][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.07-13.43.32:979][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.07-13.43.32:988][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.07-13.43.32:994][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.07-13.43.32:999][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.07-13.43.33:004][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.07-13.43.33:045][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.02.07-13.43.33:045][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.02.07-13.43.33:046][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.02.07-13.43.33:047][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.02.07-13.43.33:048][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.02.07-13.43.33:048][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.02.07-13.43.33:049][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.02.07-13.43.33:049][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.02.07-13.43.33:050][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.02.07-13.43.33:050][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.02.07-13.43.33:210][  0]LogSlate: Took 0.000146 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.07-13.43.33:213][  0]LogSlate: Took 0.000177 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.07-13.43.33:214][  0]LogSlate: Took 0.000215 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.07-13.43.33:236][  0]LogViewport: Scene viewport resized to 1525x902, mode Windowed.
[2023.02.07-13.43.33:819][  0]LogStall: Startup...
[2023.02.07-13.43.33:822][  0]LogStall: Startup complete.
[2023.02.07-13.43.33:833][  0]LogLoad: (Engine Initialization) Total time: 12.62 seconds
[2023.02.07-13.43.33:833][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.02.07-13.43.33:869][  0]LogAssetRegistry: Asset discovery search completed in 9.3953 seconds
[2023.02.07-13.43.33:874][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000004 seconds (updated 0 objects)
[2023.02.07-13.43.34:031][  0]LogTurnkeySupport: Turnkey Device: Win64@DESKTOP-UFN3HUO: (Name=DESKTOP-UFN3HUO, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.02.07-13.43.34:033][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.02.07-13.43.37:134][ 12]LogSlate: Took 0.000261 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.02.07-13.43.37:565][ 25]LogSlate: Took 0.000162 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.07-13.43.41:183][254]LogSlate: Window 'New Level' being destroyed
[2023.02.07-13.43.41:192][254]Cmd: MAP LOAD FILE="../../../Engine/Content/Maps/Templates/Template_Default.umap" TEMPLATE=1 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.07-13.43.41:192][254]LightingResults: New page: Lighting Build
[2023.02.07-13.43.41:192][254]LoadErrors: New page: Loading map: Template_Default.umap
[2023.02.07-13.43.41:234][254]LogWorld: UWorld::CleanupWorld for Untitled_1, bSessionEnded=true, bCleanupResources=true
[2023.02.07-13.43.41:234][254]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.07-13.43.41:236][254]LogContentBundle: [Container: Untitled_1] Deleting container.
[2023.02.07-13.43.41:236][254]MapCheck: New page: Map Check
[2023.02.07-13.43.41:236][254]LightingResults: New page: Lighting Build
[2023.02.07-13.43.41:245][254]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.07-13.43.41:262][254]LogUObjectHash: Compacting FUObjectHashTables data took   0.99ms
[2023.02.07-13.43.41:270][254]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled_2'.
[2023.02.07-13.43.41:270][254]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.07-13.43.41:271][254]LogAIModule: Creating AISystem for world Untitled_2
[2023.02.07-13.43.41:283][254]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.07-13.43.41:293][254]LogUObjectHash: Compacting FUObjectHashTables data took   0.60ms
[2023.02.07-13.43.41:294][254]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.07-13.43.41:294][254]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,105ms to complete.
[2023.02.07-13.43.41:294][254]LogFileHelpers: Loading map 'Template_Default' took 0.102
[2023.02.07-13.43.56:434][562]LogAssetEditorSubsystem: Opening Asset editor for InputAction /Game/IA_Move.IA_Move
[2023.02.07-13.43.58:913][846]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.07-13.43.58:977][846]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/IA_Move" FILE="M:/Github/Repos/wifiHush/Prototype/Content/IA_Move.uasset" SILENT=true
[2023.02.07-13.43.58:983][846]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.005187 seconds
[2023.02.07-13.43.58:983][846]LogSerialization: UsePackageTrailer: 'true'
[2023.02.07-13.43.58:983][846]LogSavePackage: Moving output files for package: /Game/IA_Move
[2023.02.07-13.43.58:984][846]LogSavePackage: Moving 'M:/Github/Repos/wifiHush/Prototype/Saved/IA_Move5E78D46F46A5B5B97F5B42A7670046B0.tmp' to 'M:/Github/Repos/wifiHush/Prototype/Content/IA_Move.uasset'
[2023.02.07-13.43.58:992][846]LogFileHelpers: InternalPromptForCheckoutAndSave took 78 ms
[2023.02.07-13.43.58:996][846]AssetCheck: New page: Asset Save: IA_Move
[2023.02.07-13.43.58:997][846]LogContentValidation: Display: Validating /Script/EnhancedInput.InputAction /Game/IA_Move.IA_Move
[2023.02.07-13.44.01:291][ 64]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BP_Player.BP_Player
[2023.02.07-13.44.01:291][ 64]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.07-13.44.02:489][ 64]LogSlate: Took 0.000172 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.02.07-13.44.37:147][954]LogSlate: Took 0.000116 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.07-13.44.38:814][145]BlueprintLog: New page: Compile BP_Player
[2023.02.07-13.44.38:877][145]LogUObjectHash: Compacting FUObjectHashTables data took   1.26ms
[2023.02.07-13.44.56:519][513]LogSlate: Window 'Source Control Login' being destroyed
[2023.02.07-13.44.59:352][813]BlueprintLog: New page: Compile BP_Player
[2023.02.07-13.44.59:401][813]LogUObjectHash: Compacting FUObjectHashTables data took   1.22ms
[2023.02.07-13.44.59:829][846]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.07-13.44.59:898][846]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP_Player" FILE="M:/Github/Repos/wifiHush/Prototype/Content/BP_Player.uasset" SILENT=true
[2023.02.07-13.44.59:902][846]LogSavePackage: Moving output files for package: /Game/BP_Player
[2023.02.07-13.44.59:902][846]LogSavePackage: Moving 'M:/Github/Repos/wifiHush/Prototype/Saved/BP_PlayerAA02E67F4A805D68612AE490C501A5A2.tmp' to 'M:/Github/Repos/wifiHush/Prototype/Content/BP_Player.uasset'
[2023.02.07-13.44.59:909][846]LogFileHelpers: InternalPromptForCheckoutAndSave took 80 ms (total: 159 ms)
[2023.02.07-13.44.59:915][846]AssetCheck: New page: Asset Save: BP_Player
[2023.02.07-13.44.59:915][846]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP_Player.BP_Player
[2023.02.07-13.45.37:128][473]LogDerivedDataCache: C:/Users/Administrator/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:14.118 and deleted 0 files with total size 0 MiB. Scanned 7627 files in 7534 folders with total size 1388 MiB.
[2023.02.07-13.49.10:610][658]BlueprintLog: New page: Compile BP_Player
[2023.02.07-13.49.10:661][658]LogUObjectHash: Compacting FUObjectHashTables data took   1.15ms
[2023.02.07-13.49.11:858][795]LogViewport: Scene viewport resized to 1039x693, mode Windowed.
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: ================================================
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: Total job queries 81, among them cache hits 0 (0.00%)
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: Tracking 78 distinct input hashes that result in 71 distinct outputs (91.03%)
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: RAM used: 0.73 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.09%
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: Shaders Compiled: 1
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: Jobs assigned 4, completed 1 (25.00%)
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: Time job spent in pending queue: average 0.05 s, longest 0.05 s
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: Job execution time: average 0.96 s, max 0.96 s
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: Job life time (pending + execution): average 1.02 s, max 1.02
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 1.02 s
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: Jobs were issued in 4 batches (only local compilation was used), average 1.00 jobs/batch
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: Average processing rate: 0.98 jobs/sec
[2023.02.07-13.49.16:194][228]LogShaderCompilers: Display: Total thread time: 0.50 s
